id,name
584922,Blackball
584923,Point Elizabeth
584930,Dobson
584931,Barrytown
584932,Coal Creek
584933,Atarau
584934,Greymouth Rural
584935,Marsden-Hohonu
584936,Arnold Valley
584937,Nelson Creek-Ngahere
584938,Ahaura
584939,Lake Brunner
584940,Haupiri
585000,Runanga-Rapahoe
585110,Cobden
585120,Blaketown
585130,Greymouth Central
585140,Greymouth South
585306,Kumara
585307,Kaniere
585309,Ross
585311,Harihari
585312,Franz Josef
585313,Fox Glacier
585314,Taramakau
585315,Otira
585316,Waimea-Arahura
585317,Hokitika Rural
585318,Hokitika Valley
585319,Totara River
585320,Waitaha
585321,Whataroa
585322,Waiho
585323,Karangarua
585324,Bruce Bay-Paringa
585325,Haast
585400,Hokitika Urban
585502,Hanmer Springs
585504,Culverden
585505,Waiau
585506,Amuri
585601,Parnassus
585602,Cheviot
585700,Hurunui
585802,Amberley
585803,Leithfield
585805,Sefton
585806,Okuku
585807,Loburn
585808,Ashley
586001,Camside
586002,Pines-Kairaki Beach
586112,Waikuku
586114,Cust
586115,Mairaki
586120,Woodend
586121,Fernside
586122,Lehmans
586124,Pegasus
586126,Woodend Beach
586127,Coldstream
586128,Ravenswood
586129,Tuahiwi
586130,Woodend West
586303,Rangiora East
586304,Southbrook
586305,Kingsbury
586306,Rangiora North
586307,Rangiora West
586308,Rangiora Central
586403,Kaiapoi South
586404,Mansfield
586405,Courtenay
586407,Kaiapoi East
586408,Kaiapoi North West
586409,Kaiapoi North East
586501,Clarkville
586503,Kaiapoi West
586504,Silverstream
586603,Mandeville
586604,Ohoka
586605,West Eyreton
586606,Eyrewell
586801,Ashley Gorge
586802,Oxford
586900,Darfield
587010,Kirwee
587020,Burnham Military Camp
587100,Malvern
587302,Halswell South
587303,Oaklands West
587304,Oaklands East
587400,Hornby North
587500,Hornby South
587701,Sockburn
587702,Wigram
587811,Yaldhurst
587812,Broomfield
587821,Paparua
587822,Templeton
587830,Islington
587842,Halswell West
587844,Westmorland
587845,Aidanfield
587846,Halswell Domain
587847,Hendersons Basin
587848,Prebbleton
587849,Trents-Ladbrooks
587902,Mcleans Island
587903,Kennedys Bush
587904,West Melton
587905,Taitapu
588101,Redwood North
588102,Redwood South
588200,Styx Mill
588300,Casebrook
588401,Belfast South
588402,Sawyers Arms
588500,Bishopdale North
588600,Harewood
588700,Bishopdale
588800,Russley
588900,Burnside
589000,Wairarapa
589100,Jellie Park
589200,Bryndwr
589300,Holmwood
589400,Fendalton
589500,Deans Bush
589601,Hawthornden
589602,Merrin
589700,Westburn
589800,Avonhead West
589900,Avonhead
590000,Ilam
590100,Upper Riccarton
590200,Wharenui
590300,Middleton
590400,Belfast
590501,Travis Wetland
590504,Mairehau North
590505,Westhaven
590506,Highfield Park
590507,Prestons
590602,Parklands
590603,Waimairi Beach
590604,Styx
590701,Mona Vale
590702,Riccarton West
590800,Riccarton
590900,Riccarton South
591101,Cashmere West
591102,Cashmere East
591200,Rapaki Track
591300,Heathcote Valley
591500,Cathedral Square
591600,Hagley Park
591700,Avon Loop
591800,Northcote
591900,Papanui
592000,Aorangi
592100,Strowan
592200,Merivale
592300,Rutland
592401,St Albans West
592402,St Albans East
592500,Mairehau
592600,Edgeware
592701,Shirley West
592702,Shirley East
592811,Burwood
592812,Dallington
592820,Travis
592900,Avondale
593000,Wainoni
593100,Aranui
593200,Richmond North
593300,Richmond South
593400,Avonside
593501,Linwood
593502,Phillipstown
593600,Linwood North
593700,Linwood East
593800,Bexley
593900,Bromley
594010,Woolston West
594020,Ferrymead
594100,Woolston South
594200,Ensors
594300,Opawa
594400,St Martins
594500,Waltham
594600,Sydenham
594700,Addington
594800,Barrington North
594900,Barrington South
595000,Spreydon
595100,Hoon Hay
595200,Hoon Hay South
595300,Hillmorton
595400,Somerfield
595500,Beckenham
595600,North Beach
595700,Rawhiti
595800,New Brighton
595900,South Brighton
596000,Mt Pleasant
596102,Moncks Bay
596200,Sumner
596400,Lyttelton
596502,Diamond Harbour
596503,Governors Bay
596504,Quail Island
596600,Port Levy
596800,Akaroa
596901,Akaroa Harbour
596902,Banks Peninsula Eastern Bays
597000,Chatham Islands
597101,Little River
597102,Inland Water-Lake Ellesmere South
597200,Lincoln
597300,Leeston
597400,Southbridge
597503,Dunsandel
597505,Inland Water-Lake Ellesmere North
597506,Selwyn-Rakaia
597507,Rolleston North West
597508,Rolleston Central
597509,Rolleston North East
597510,Rolleston South West
597512,Springston
597513,Rolleston South East
597600,Methven
597712,Plains Railway
597713,Ashburton North
597714,Fairton
597715,Ashburton East
597720,Mt Somers
597730,Hinds
597741,Chertsey
597742,Rakaia
597811,Allenton West
597812,Allenton East
597820,Ashburton Central West
597830,Netherby
597840,Ashburton Central East
597850,Hampstead
597860,Tinwald
598000,Winchester
598201,Fairview-Scarborough
598202,Otipua Creek-Washdyke Flat
598311,Ben Mcleod
598312,Orari
598313,Levels
598314,Pareora
598320,Pleasant Point
598500,Geraldine
598600,Temuka
598700,Washdyke
598800,Waimataitai
598900,Marchwiel
599000,Maori Park
599100,Highfield
599200,Glenwood
599300,Gleniti
599400,Fraser Park
599500,Seaview
599600,Watlington
599700,Parkside
599800,Timaru Gardens
599900,Redruth
600100,Twizel Community
600200,Fairlie
600312,Mt Cook
600320,Lake Tekapo
600321,Inland Water-Lake Alexandrina
600322,Inland Water-Lake Tekapo
600323,Mackenzie
600410,Waihao
600420,St Andrews
600500,Waimate
600600,Weston
600811,Pukeuri
600812,Ardgowan
600813,Cape Wanbrow
600822,Duntroon
600824,Kurow
600826,Maheno
600827,Omarama
600828,Kakanui
600830,Otematata
600831,Aviemore
600832,Inland Water-Lake Ohau
600840,Hampden
601010,Oamaru North
601020,Orana Park
601030,Oamaru Central
601040,Oamaru South
601200,Palmerston
601301,Waihemo
601302,Hyde
601400,Waikouaiti
601500,Aramoana
601602,Waitati
601603,Evansdale
601604,Karitane
601605,Warrington
601700,Nenthorn
601900,Fairfield
602000,Brighton
602100,Waldronville
602200,Outram
602300,Middlemarch
602411,Wyllies Crossing
602412,Wingatui
602421,Kaikorai Hill
602422,Saddle Hill
602500,Taieri
602600,Strath Taieri
602800,Harbourside
602900,Fernhill
603000,High St-Stuart St
603100,Stuart St-Frederick St
603210,Opoho
603220,Forrester Park
603300,North East Valley
603400,Pine Hill
603500,Woodhaugh
603601,North Dunedin
603602,Otago University
603710,Maori Hill
603720,Balmacewen
603810,Glenleith
603820,Helensburgh
603910,Wakari
603920,Halfway Bush
603930,Brockville
604010,Roslyn North
604020,Roslyn South
604110,Mornington
604120,Belleknowes
604130,Kenmure
604210,Caversham
604221,Corstorphine West
604222,Corstorphine East
604300,Caledonian
604410,South Dunedin
604420,Forbury
604500,St Clair
604611,Musselburgh
604612,Andersons Bay
604620,Vauxhall
604710,St Leonards-Blanket Bay
604720,Ravensbourne
604810,Inner Peninsula
604821,Company Bay
604822,Macandrew Bay
604830,Broad Bay-Portobello
604901,Taiaroa-Cape Saunders
604902,Sandymount
605100,Sawyers Bay
605200,Port Chalmers
605400,St Kilda West
605500,St Kilda Central
605600,St Kilda East
605800,Green Island
605910,Abbotsford
605920,Concord
606100,Mosgiel East
606210,Mosgiel South
606220,East Taieri
606300,Bush Road
606500,Benhar
606600,Stirling
606700,Bruce
606800,Milton
606900,Kaitangata
607000,Clinton
607100,Kaka Point
607200,Owaka
607300,Clutha
607400,Balclutha
607501,Teviot
607502,Tuapeka
607600,Tapanui
607700,Lawrence
607800,Roxburgh
607900,Ranfurly
608000,Maniototo
608100,Naseby
608302,Dunstan
608303,Clyde
608304,Hawea
608305,Inland Water-Lake Hawea
608500,Alexandra
608600,Cromwell
608700,Frankton
608800,Wanaka
609011,Milford
609013,Glenorchy
609014,Kingston South
609022,Kelvin Heights
609023,Sunshine Bay
609027,Inland Water-Lake Wakatipu
609028,Lake Hayes
609029,Matukituki
609030,Inland Water-Lake Wanaka
609031,Outer Wakatipu
609032,Wakatipu Basin
609033,Frankton East
609034,Lake Hayes South
609035,Jacks Point
609200,Arrowtown
609302,Queenstown Hill
609303,Arthurs Point
609304,Queenstown Bay
609400,Balfour Community
609500,Riversdale Community
609600,Lumsden Community
609700,Edendale Community
609800,Wyndham
609911,Makarewa North
609912,Makarewa
609913,Bay Road West
609914,Mill Road-Woodend
609921,Bushy Point
609922,Otatara
610010,Charlton
610020,Waikaia
610031,Kaweku
610032,Chatton
610033,Kaiwera
610040,Hokonui
610051,Waianiwa
610052,Oreti Beach
610061,Dacre
610062,Myross Bush
610072,Waituna
610073,Woodlands
610074,Greenhills
610075,Tiwai Point
610080,Toetoes
610090,Wallacetown
610210,North Gore
610220,East Gore
610230,Central Gore
610240,West Gore
610250,South Gore
610400,Mataura
610500,Winton
610601,Grasmere
610602,Waikiwi
610700,Rosedale
610800,Gladstone-Avenal
610900,Windsor
611001,Waverley-Glengarry
611002,Hawthorndale
611100,Richmond
611210,Otakaro Park
611220,Crinan
611300,West Invercargill
611400,Georgetown
611500,Newfield-Rockdale
611601,Heidelberg
611602,Strathern
611700,Appleby-Kew
611800,Kingswell-Clifton
611900,Tisbury
612100,Bluff
612200,Nightcaps
612300,Ohai
612400,Te Anau
612500,Tuatapere
612600,Otautau
612712,Manapouri
612713,Mossburn
612714,Mararoa River
612715,Inland Water-Lake Te Anau
612720,Wairio
612730,Te Waewae
612740,Fairfax
612801,Riverton East
612802,Riverton West
612901,Fiordland
612902,Inland Water-Lake Manapouri
612903,Inland Water-Lake Hauroko
613000,Stewart Island
615800,Mokohinau Island
615900,Little Barrier Island
616001,Kaikoura and Rangiahua Islands
616200,Rakitu Island
616300,Browns Island
616400,Aiguilles Island
618300,Te Motu Island
618400,Motiti Island
618500,Mayor Island
619302,Islands-Thames-Coromandel District
619701,Moutohora Island
619900,White Island
620000,Inland Water-Lake Taupo
620904,Bare Island
626500,Dog Island
626700,Centre Island
626801,Inlet-Bluff Harbour
